,Susceptible,Exposed,Infected,Recovered,Dead
264,0,0,0,19,61
265,0,0,0,19,61
266,0,0,0,19,61
267,0,0,0,19,61
268,0,0,0,19,61
269,0,0,0,19,61
270,0,0,0,19,61
271,0,0,0,19,61
272,0,0,0,19,61
273,0,0,0,19,61
274,0,0,0,19,61
275,0,0,0,19,61
276,0,0,0,19,61
277,0,0,0,19,61
278,0,0,0,19,61
279,0,0,0,19,61
280,0,0,0,19,61
281,0,0,0,19,61
282,0,0,0,19,61
283,0,0,0,19,61
284,0,0,0,19,61
285,0,0,0,19,61
286,0,0,0,19,61
287,0,0,0,19,61
288,0,0,0,19,61
289,0,0,0,19,61
290,0,0,0,19,61
291,0,0,0,19,61
292,0,0,0,19,61
293,0,0,0,19,61
294,0,0,0,19,61
295,0,0,0,19,61
296,0,0,0,19,61
297,0,0,0,19,61
298,0,0,0,19,61
299,0,0,0,19,61
300,0,0,0,19,61
301,0,0,0,19,61
302,0,0,0,19,61
303,0,0,0,19,61
304,0,0,0,19,61
305,0,0,0,19,61
306,0,0,0,19,61
307,0,0,0,19,61
308,0,0,0,19,61
309,0,0,0,19,61
310,0,0,0,19,61
311,0,0,0,19,61
312,0,0,0,19,61
313,0,0,0,19,61
314,0,0,0,19,61
315,0,0,0,19,61
316,0,0,0,19,61
317,0,0,0,19,61
318,0,0,0,19,61
319,0,0,0,19,61
320,0,0,0,19,61
321,0,0,0,19,61
322,0,0,0,19,61
323,0,0,0,19,61
324,0,0,0,19,61
325,0,0,0,19,61
326,0,0,0,19,61
327,0,0,0,19,61
328,0,0,0,19,61
329,0,0,0,19,61
330,0,0,0,19,61
331,0,0,0,19,61
332,0,0,0,19,61
333,0,0,0,19,61
334,0,0,0,19,61
335,0,0,0,19,61
336,0,0,0,19,61
337,0,0,0,19,61
338,0,0,0,19,61
339,0,0,0,19,61
340,0,0,0,19,61
341,0,0,0,19,61
342,0,0,0,19,61
343,0,0,0,19,61
344,0,0,0,19,61
345,0,0,0,19,61
346,0,0,0,19,61
347,0,0,0,19,61
348,0,0,0,19,61
349,0,0,0,19,61
350,0,0,0,19,61
351,0,0,0,19,61
352,0,0,0,19,61
353,0,0,0,19,61
354,0,0,0,19,61
355,0,0,0,19,61
356,0,0,0,19,61
357,0,0,0,19,61
358,0,0,0,19,61
359,0,0,0,19,61
360,0,0,0,19,61
361,0,0,0,19,61
362,0,0,0,19,61
363,0,0,0,19,61
364,0,0,0,19,61
365,0,0,0,19,61
366,0,0,0,19,61
367,0,0,0,19,61
368,0,0,0,19,61
369,0,0,0,19,61
370,0,0,0,19,61
371,0,0,0,19,61
372,0,0,0,19,61
373,0,0,0,19,61
374,0,0,0,19,61
375,0,0,0,19,61
376,0,0,0,19,61
377,0,0,0,19,61
378,0,0,0,19,61
379,0,0,0,19,61
380,0,0,0,19,61
381,0,0,0,19,61
382,0,0,0,19,61
383,0,0,0,19,61
384,0,0,0,19,61
385,0,0,0,19,61
386,0,0,0,19,61
387,0,0,0,19,61
388,0,0,0,19,61
389,0,0,0,19,61
390,0,0,0,19,61
391,0,0,0,19,61
392,0,0,0,19,61
393,0,0,0,19,61
394,0,0,0,19,61
395,0,0,0,19,61
396,0,0,0,19,61
397,0,0,0,19,61
398,0,0,0,19,61
399,0,0,0,19,61
400,0,0,0,19,61
401,0,0,0,19,61
402,0,0,0,19,61
403,0,0,0,19,61
404,0,0,0,19,61
405,0,0,0,19,61
406,0,0,0,19,61
407,0,0,0,19,61
408,0,0,0,19,61
409,0,0,0,19,61
410,0,0,0,19,61
411,0,0,0,19,61
412,0,0,0,19,61
413,0,0,0,19,61
414,0,0,0,19,61
415,0,0,0,19,61
416,0,0,0,19,61
417,0,0,0,19,61
418,0,0,0,19,61
419,0,0,0,19,61
420,0,0,0,19,61
421,0,0,0,19,61
422,0,0,0,19,61
423,0,0,0,19,61
424,0,0,0,19,61
425,0,0,0,19,61
426,0,0,0,19,61
427,0,0,0,19,61
428,0,0,0,19,61
429,0,0,0,19,61
430,0,0,0,19,61
431,0,0,0,19,61
432,0,0,0,19,61
433,0,0,0,19,61
434,0,0,0,19,61
435,0,0,0,19,61
436,0,0,0,19,61
437,0,0,0,19,61
438,0,0,0,19,61
439,0,0,0,19,61
440,0,0,0,19,61
441,0,0,0,19,61
442,0,0,0,19,61
443,0,0,0,19,61
444,0,0,0,19,61
445,0,0,0,19,61
446,0,0,0,19,61
447,0,0,0,19,61
448,0,0,0,19,61
449,0,0,0,19,61
450,0,0,0,19,61
451,0,0,0,19,61
452,0,0,0,19,61
453,0,0,0,19,61
454,0,0,0,19,61
455,0,0,0,19,61
456,0,0,0,19,61
457,0,0,0,19,61
458,0,0,0,19,61
459,0,0,0,19,61
460,0,0,0,19,61
461,0,0,0,19,61
462,0,0,0,19,61
463,0,0,0,19,61
464,0,0,0,19,61
465,0,0,0,19,61
466,0,0,0,19,61
467,0,0,0,19,61
468,0,0,0,19,61
469,0,0,0,19,61
470,0,0,0,19,61
471,0,0,0,19,61
472,0,0,0,19,61
473,0,0,0,19,61
474,0,0,0,19,61
475,0,0,0,19,61
476,0,0,0,19,61
477,0,0,0,19,61
478,0,0,0,19,61
479,0,0,0,19,61
480,0,0,0,19,61
481,0,0,0,19,61
482,0,0,0,19,61
483,0,0,0,19,61
484,0,0,0,19,61
485,0,0,0,19,61
486,0,0,0,19,61
487,0,0,0,19,61
488,0,0,0,19,61
489,0,0,0,19,61
490,0,0,0,19,61
491,0,0,0,19,61
492,0,0,0,19,61
493,0,0,0,19,61
494,0,0,0,19,61
495,0,0,0,19,61
496,0,0,0,19,61
497,0,0,0,19,61
498,0,0,0,19,61
499,0,0,0,19,61
