Step,AgentID,State,DistrictID
4,12,Susceptible,20
4,77,Infected,2
4,41,Infected,22
4,78,Infected,10
4,50,Infected,12
4,57,Infected,19
4,44,Infected,24
4,48,Infected,22
4,82,Infected,10
4,85,Infected,1
4,60,Exposed,14
4,4,Infected,14
4,68,Infected,1
4,19,Susceptible,0
4,87,Infected,6
4,35,Exposed,10
4,59,Infected,7
4,14,Infected,8
4,70,Infected,4
4,88,Susceptible,16
4,30,Infected,20
4,38,Infected,2
4,84,Infected,22
4,32,Infected,6
4,47,Susceptible,24
4,89,Infected,10
4,54,Susceptible,1
4,1,Infected,24
4,83,Infected,5
4,51,Susceptible,18
4,72,Exposed,21
4,56,Infected,13
4,46,Susceptible,8
4,15,Susceptible,5
4,23,Infected,5
4,58,Susceptible,12
4,6,Infected,14
4,63,Susceptible,19
5,56,Infected,8
5,65,Infected,10
5,78,Infected,10
5,28,Exposed,11
5,13,Infected,7
5,63,Susceptible,14
5,41,Infected,22
5,84,Infected,21
5,31,Infected,10
5,53,Exposed,14
5,18,Infected,19
5,44,Infected,0
5,83,Infected,10
5,33,Susceptible,5
5,55,Susceptible,2
5,86,Infected,6
5,6,Infected,9
5,14,Infected,7
5,54,Susceptible,1
5,70,Infected,0
5,20,Exposed,1
5,73,Infected,10
5,36,Susceptible,10
5,85,Infected,1
5,57,Infected,19
5,12,Susceptible,20
5,15,Susceptible,9
5,77,Infected,2
5,43,Exposed,11
5,2,Infected,16
5,87,Infected,12
5,1,Infected,4
5,67,Infected,0
5,58,Susceptible,12
5,68,Infected,6
5,60,Exposed,10
5,23,Infected,6
5,8,Susceptible,10
5,81,Infected,7
5,19,Susceptible,0
5,34,Susceptible,15
5,17,Infected,1
5,66,Susceptible,0
5,75,Exposed,12
5,72,Exposed,16
5,3,Susceptible,18
5,74,Infected,10
5,80,Infected,18
5,71,Susceptible,13
5,26,Exposed,9
5,21,Infected,1
5,30,Infected,21
5,9,Susceptible,16
5,46,Susceptible,2
5,89,Infected,11
5,42,Infected,8
5,47,Susceptible,0
5,10,Susceptible,8
5,88,Exposed,16
5,82,Infected,10
5,79,Susceptible,4
5,62,Exposed,1
5,69,Infected,14
5,22,Infected,16
5,7,Infected,6
5,52,Infected,5
5,38,Infected,1
5,40,Infected,15
5,27,Infected,7
5,4,Infected,13
5,76,Exposed,17
5,59,Infected,6
5,49,Infected,22
5,25,Exposed,2
5,11,Susceptible,2
5,29,Infected,21
5,64,Susceptible,19
5,51,Susceptible,14
5,32,Infected,7
5,37,Infected,9
5,5,Infected,22
5,50,Infected,8
5,48,Infected,21
5,0,Infected,7
5,35,Exposed,5
5,16,Susceptible,1
5,45,Susceptible,2
5,39,Exposed,10
5,61,Exposed,11
5,24,Susceptible,19
6,24,Susceptible,18
6,71,Susceptible,5
6,80,Infected,22
6,66,Susceptible,23
6,21,Infected,2
6,2,Infected,9
6,76,Exposed,16
6,11,Susceptible,18
6,26,Exposed,1
6,43,Exposed,24
6,29,Infected,8
6,3,Exposed,8
6,5,Infected,8
6,49,Infected,1
6,33,Susceptible,10
6,88,Exposed,5
6,14,Infected,23
6,64,Susceptible,20
6,37,Infected,9
6,15,Susceptible,11
6,41,Infected,22
6,65,Infected,1
6,68,Infected,11
6,44,Infected,2
6,56,Infected,6
6,10,Susceptible,22
6,1,Infected,10
6,85,Infected,12
6,53,Exposed,20
6,34,Susceptible,4
6,84,Infected,14
6,32,Infected,16
6,59,Infected,18
6,62,Exposed,6
6,82,Infected,16
6,67,Infected,2
6,83,Infected,13
6,57,Infected,2
6,61,Exposed,16
6,40,Infected,21
6,51,Susceptible,13
6,25,Exposed,1
6,86,Infected,15
6,0,Infected,10
6,19,Susceptible,18
6,12,Susceptible,4
6,30,Infected,8
6,55,Exposed,6
6,48,Infected,23
6,27,Infected,19
6,72,Exposed,2
6,35,Exposed,3
6,6,Infected,15
6,23,Infected,10
6,78,Infected,18
6,20,Exposed,22
6,54,Susceptible,19
6,50,Infected,2
6,9,Susceptible,22
6,87,Infected,11
6,79,Susceptible,20
6,31,Infected,0
6,75,Exposed,10
6,16,Susceptible,5
6,38,Infected,13
6,42,Infected,15
6,46,Exposed,23
6,77,Infected,24
6,60,Exposed,15
6,58,Susceptible,24
6,28,Exposed,16
6,45,Susceptible,16
6,81,Infected,3
6,4,Infected,16
6,47,Susceptible,4
6,8,Exposed,24
6,89,Infected,12
6,36,Susceptible,12
6,22,Infected,14
6,52,Infected,22
6,74,Infected,22
6,13,Infected,11
6,63,Susceptible,16
6,17,Infected,23
6,73,Infected,11
6,18,Infected,23
6,39,Exposed,16
6,70,Infected,8
6,69,Infected,1
6,7,Infected,5
7,53,Exposed,5
7,52,Infected,5
7,13,Infected,6
7,36,Susceptible,16
7,74,Infected,14
7,44,Infected,24
7,2,Infected,17
7,16,Susceptible,20
7,61,Exposed,10
7,27,Infected,7
7,26,Exposed,9
7,57,Infected,19
7,59,Infected,7
7,0,Infected,7
7,60,Exposed,14
7,4,Infected,14
7,29,Infected,22
7,80,Infected,18
7,55,Exposed,3
7,9,Susceptible,11
7,5,Infected,23
7,17,Infected,1
7,14,Infected,8
7,40,Infected,20
7,77,Infected,2
7,45,Exposed,22
7,83,Infected,5
7,8,Exposed,10
7,64,Exposed,18
7,69,Infected,10
7,82,Infected,10
7,89,Infected,10
7,23,Infected,5
7,32,Infected,6
7,24,Susceptible,24
7,42,Infected,8
7,46,Exposed,8
7,37,Infected,14
7,63,Susceptible,19
7,15,Exposed,5
7,12,Susceptible,20
7,6,Infected,14
7,68,Infected,1
7,18,Infected,19
7,67,Infected,5
7,85,Infected,1
7,33,Exposed,10
7,76,Exposed,18
7,78,Infected,10
7,70,Infected,4
7,43,Exposed,11
7,51,Susceptible,18
7,22,Infected,16
7,65,Infected,11
7,10,Susceptible,9
7,11,Susceptible,2
7,50,Infected,12
7,47,Susceptible,24
7,39,Exposed,10
7,35,Exposed,10
7,20,Exposed,20
7,71,Susceptible,13
7,1,Infected,24
7,7,Infected,5
7,38,Infected,2
7,81,Infected,2
7,28,Exposed,11
7,84,Infected,22
7,31,Infected,10
7,30,Infected,20
7,62,Exposed,2
7,79,Susceptible,4
7,72,Exposed,21
7,54,Susceptible,1
7,3,Exposed,18
7,87,Infected,6
7,49,Infected,22
7,73,Infected,11
7,34,Susceptible,20
7,41,Infected,22
7,58,Susceptible,12
7,19,Susceptible,0
7,75,Exposed,12
7,86,Infected,6
7,56,Infected,13
7,88,Exposed,16
7,25,Exposed,7
7,48,Infected,22
7,66,Susceptible,20
7,21,Infected,1
8,48,Infected,17
8,46,Exposed,7
8,21,Infected,1
8,38,Infected,2
8,34,Susceptible,24
8,85,Infected,21
8,49,Infected,21
8,70,Infected,4
8,54,Exposed,1
8,30,Infected,21
8,27,Infected,2
8,13,Infected,1
8,36,Susceptible,16
8,5,Infected,2
8,71,Susceptible,12
8,64,Exposed,14
8,17,Infected,21
8,24,Susceptible,20
8,60,Exposed,14
8,80,Infected,18
8,73,Infected,11
8,81,Infected,8
8,25,Exposed,7
8,84,Infected,16
8,35,Exposed,11
8,63,Exposed,19
8,10,Susceptible,8
8,14,Infected,8
8,44,Infected,4
8,61,Exposed,10
8,26,Exposed,9
8,32,Infected,2
8,66,Susceptible,0
8,1,Infected,24
8,43,Exposed,11
8,78,Infected,10
8,0,Infected,7
8,59,Infected,7
