Step,AgentID,State,DistrictID
253,31,Recovered,13
253,70,Recovered,22
253,74,Susceptible,0
253,32,Recovered,19
253,86,Dead,13
253,61,Dead,11
253,62,Recovered,6
253,4,Susceptible,2
253,30,Dead,13
253,35,Susceptible,24
253,15,Recovered,4
253,26,Recovered,14
253,49,Dead,17
253,29,Dead,1
253,18,Susceptible,6
253,46,Dead,20
253,25,Dead,9
253,67,Susceptible,22
253,55,Susceptible,5
253,69,Dead,2
253,40,Dead,20
253,21,Dead,10
253,64,Susceptible,0
253,56,Susceptible,0
253,57,Dead,20
253,48,Susceptible,2
253,53,Susceptible,6
253,51,Susceptible,24
253,80,Dead,22
253,89,Recovered,8
253,60,Susceptible,20
253,33,Susceptible,3
253,16,Dead,12
253,73,Recovered,3
253,43,Susceptible,12
253,44,Susceptible,18
253,39,Susceptible,6
253,79,Susceptible,0
253,7,Recovered,16
253,88,Susceptible,18
253,1,Susceptible,12
253,0,Susceptible,24
253,63,Susceptible,5
253,42,Recovered,20
253,13,Dead,6
253,14,Susceptible,24
253,28,Recovered,0
253,52,Susceptible,7
253,47,Dead,13
253,3,Susceptible,24
253,78,Recovered,13
253,5,Dead,8
253,45,Dead,21
253,68,Susceptible,8
253,54,Dead,8
253,6,Susceptible,3
253,11,Susceptible,17
253,12,Dead,8
253,83,Susceptible,10
253,50,Recovered,9
253,9,Susceptible,21
253,23,Dead,13
253,58,Recovered,5
253,65,Susceptible,14
253,10,Susceptible,13
253,17,Dead,21
253,24,Susceptible,5
253,27,Dead,11
253,34,Susceptible,24
253,19,Recovered,1
253,75,Dead,8
253,77,Susceptible,19
253,2,Recovered,0
253,20,Recovered,5
253,81,Susceptible,16
253,37,Dead,6
253,76,Susceptible,24
254,23,Dead,8
254,51,Susceptible,24
254,76,Susceptible,15
254,50,Recovered,8
254,48,Susceptible,2
254,60,Susceptible,15
254,54,Dead,3
254,81,Susceptible,15
254,47,Dead,19
254,77,Susceptible,14
254,8,Dead,10
254,13,Dead,5
254,66,Susceptible,3
254,89,Recovered,8
254,36,Dead,2
254,43,Susceptible,13
254,56,Susceptible,20
254,61,Dead,11
254,26,Recovered,13
254,73,Recovered,23
254,78,Recovered,13
254,57,Dead,0
254,84,Dead,3
254,58,Recovered,5
254,41,Dead,11
254,71,Dead,3
254,2,Recovered,20
254,12,Dead,8
254,0,Susceptible,24
254,68,Susceptible,8
254,69,Dead,22
254,11,Susceptible,17
254,44,Susceptible,23
254,3,Susceptible,19
254,37,Dead,6
254,30,Dead,13
254,79,Susceptible,0
254,83,Susceptible,10
254,55,Susceptible,6
254,65,Susceptible,14
254,72,Susceptible,15
254,32,Recovered,14
254,39,Susceptible,6
254,20,Recovered,14
254,5,Dead,7
254,1,Susceptible,12
254,16,Dead,11
254,7,Recovered,16
254,29,Dead,5
254,6,Susceptible,3
254,25,Dead,9
254,31,Recovered,13
254,9,Susceptible,21
254,34,Susceptible,23
254,46,Dead,20
254,18,Susceptible,1
254,33,Susceptible,23
254,22,Recovered,18
254,28,Recovered,6
254,75,Dead,8
254,17,Dead,0
254,67,Susceptible,21
254,82,Susceptible,3
254,27,Dead,11
254,52,Susceptible,2
254,63,Susceptible,5
254,38,Susceptible,5
254,49,Dead,16
254,24,Susceptible,5
254,59,Recovered,24
254,74,Susceptible,5
254,86,Dead,13
254,45,Dead,1
254,15,Recovered,3
254,40,Dead,19
254,4,Susceptible,7
254,19,Recovered,1
254,87,Dead,11
254,10,Susceptible,13
254,14,Susceptible,20
254,64,Susceptible,20
254,85,Dead,22
254,53,Susceptible,6
254,88,Susceptible,23
254,62,Recovered,5
254,80,Dead,22
254,35,Susceptible,24
254,42,Recovered,20
254,70,Recovered,1
254,21,Dead,10
255,77,Susceptible,19
255,3,Susceptible,24
255,39,Susceptible,6
255,80,Dead,22
255,22,Recovered,24
255,19,Recovered,1
255,86,Dead,8
255,81,Susceptible,10
255,51,Susceptible,0
255,29,Dead,1
255,58,Recovered,5
255,85,Dead,2
255,1,Susceptible,12
255,10,Susceptible,13
255,44,Susceptible,18
255,72,Susceptible,10
255,8,Dead,10
255,35,Susceptible,18
255,45,Dead,0
255,87,Dead,11
255,4,Susceptible,2
255,11,Susceptible,17
255,61,Dead,10
255,75,Dead,8
255,40,Dead,19
255,47,Dead,19
255,38,Susceptible,1
255,53,Susceptible,6
255,21,Dead,14
255,24,Susceptible,14
255,59,Recovered,24
255,16,Dead,12
255,26,Recovered,13
255,79,Susceptible,4
255,6,Susceptible,3
255,25,Dead,5
255,89,Recovered,8
255,69,Dead,21
255,37,Dead,7
255,78,Recovered,13
255,56,Susceptible,20
255,12,Dead,3
255,0,Susceptible,19
255,83,Susceptible,6
255,7,Recovered,21
255,18,Susceptible,6
255,66,Susceptible,3
255,82,Susceptible,23
255,13,Dead,5
255,33,Susceptible,23
255,15,Recovered,4
255,14,Susceptible,19
255,32,Recovered,19
255,30,Dead,18
255,2,Recovered,24
255,73,Recovered,22
255,88,Susceptible,23
255,20,Recovered,5
255,5,Dead,7
255,31,Recovered,12
255,48,Susceptible,8
255,49,Dead,16
255,46,Dead,21
255,68,Susceptible,8
255,41,Dead,17
255,52,Susceptible,7
255,70,Recovered,21
255,65,Susceptible,10
255,67,Susceptible,21
255,42,Recovered,20
255,43,Susceptible,18
255,62,Recovered,5
255,36,Dead,2
255,50,Recovered,13
255,71,Dead,23
255,34,Susceptible,24
255,23,Dead,8
255,28,Recovered,6
255,54,Dead,3
255,64,Susceptible,20
255,84,Dead,3
255,27,Dead,11
255,55,Susceptible,11
255,63,Susceptible,5
255,74,Susceptible,1
255,76,Susceptible,24
255,9,Susceptible,22
255,57,Dead,0
255,17,Dead,20
255,60,Susceptible,15
256,47,Dead,18
256,21,Dead,10
256,70,Recovered,1
256,33,Susceptible,23
256,8,Dead,10
256,72,Susceptible,10
256,85,Dead,1
256,61,Dead,10
256,25,Dead,5
256,35,Susceptible,19
256,43,Susceptible,18
256,79,Susceptible,20
256,68,Susceptible,7
256,34,Susceptible,24
256,58,Recovered,9
256,83,Susceptible,6
256,29,Dead,6
256,37,Dead,7
256,14,Susceptible,19
256,74,Susceptible,1
256,45,Dead,0
256,65,Susceptible,14
256,53,Susceptible,6
256,73,Recovered,22
256,24,Susceptible,10
256,19,Recovered,0
256,49,Dead,16
256,51,Susceptible,0
256,57,Dead,0
256,13,Dead,5
256,20,Recovered,5
256,62,Recovered,6
256,23,Dead,8
256,41,Dead,12
256,15,Recovered,8
256,39,Susceptible,12
256,42,Recovered,21
256,17,Dead,0
256,59,Recovered,24
256,76,Susceptible,24
256,55,Susceptible,11
256,52,Susceptible,7
256,18,Susceptible,1
256,3,Susceptible,19
256,16,Dead,12
256,69,Dead,21
256,0,Susceptible,19
256,40,Dead,18
256,84,Dead,3
256,12,Dead,8
256,56,Susceptible,20
256,5,Dead,7
256,22,Recovered,24
256,64,Susceptible,20
256,86,Dead,8
256,31,Recovered,18
256,87,Dead,6
256,54,Dead,4
256,77,Susceptible,15
256,9,Susceptible,21
256,36,Dead,21
256,80,Dead,2
256,60,Susceptible,11
256,10,Susceptible,14
256,81,Susceptible,10
256,27,Dead,16
256,26,Recovered,12
256,46,Dead,21
256,1,Susceptible,13
256,4,Susceptible,2
256,71,Dead,23
256,28,Recovered,5
256,89,Recovered,8
256,2,Recovered,19
256,88,Susceptible,3
256,48,Susceptible,3
256,11,Susceptible,18
256,67,Susceptible,21
256,66,Susceptible,3
256,78,Recovered,14
256,7,Recovered,20
256,82,Susceptible,23
256,63,Susceptible,5
256,30,Dead,13
256,6,Susceptible,3
256,50,Recovered,9
256,44,Susceptible,22
256,38,Susceptible,6
256,75,Dead,8
256,32,Recovered,14
257,21,Dead,19
257,23,Dead,14
257,9,Susceptible,16
257,4,Susceptible,3
257,15,Recovered,9
257,47,Dead,23
257,13,Dead,5
257,42,Recovered,21
257,65,Susceptible,14
257,26,Recovered,13
257,25,Dead,11
257,41,Dead,11
257,83,Susceptible,5
257,70,Recovered,1
257,19,Recovered,5
257,38,Susceptible,0
257,46,Dead,15
257,77,Susceptible,15
257,7,Recovered,20
257,30,Dead,13
257,51,Susceptible,1
257,55,Susceptible,11
257,28,Recovered,5
257,6,Susceptible,23
257,67,Susceptible,21
257,69,Dead,0
257,16,Dead,17
257,0,Susceptible,19
257,76,Susceptible,24
257,31,Recovered,17
257,37,Dead,2
257,27,Dead,10
257,10,Susceptible,14
257,61,Dead,10
257,2,Recovered,24
257,53,Susceptible,7
257,49,Dead,16
257,18,Susceptible,1
257,64,Susceptible,20
257,58,Recovered,0
257,56,Susceptible,20
257,66,Susceptible,23
257,86,Dead,9
257,85,Dead,2
257,68,Susceptible,8
257,82,Susceptible,4
257,78,Recovered,14
257,71,Dead,23
257,34,Susceptible,24
257,17,Dead,0
257,79,Susceptible,24
257,84,Dead,24
257,60,Susceptible,10
257,8,Dead,10
257,3,Susceptible,23
257,72,Susceptible,5
257,50,Recovered,9
257,87,Dead,7
257,89,Recovered,8
257,45,Dead,0
257,32,Recovered,14
257,20,Recovered,0
257,54,Dead,3
257,1,Susceptible,13
257,73,Recovered,21
257,88,Susceptible,3
257,5,Dead,8
257,22,Recovered,23
257,33,Susceptible,2
257,35,Susceptible,24
257,12,Dead,8
257,62,Recovered,0
257,44,Susceptible,22
257,80,Dead,2
257,74,Susceptible,1
257,40,Dead,23
257,29,Dead,2
257,39,Susceptible,12
257,11,Susceptible,22
257,57,Dead,9
257,48,Susceptible,8
257,52,Susceptible,2
257,36,Dead,21
257,75,Dead,8
257,43,Susceptible,14
257,14,Susceptible,24
257,24,Susceptible,15
257,59,Recovered,3
257,63,Susceptible,10
257,81,Susceptible,15
258,39,Susceptible,12
258,61,Dead,5
258,59,Recovered,4
258,24,Susceptible,19
258,29,Dead,2
258,41,Dead,17
258,31,Recovered,12
258,85,Dead,2
258,55,Susceptible,11
258,65,Susceptible,14
258,56,Susceptible,20
258,17,Dead,4
258,51,Susceptible,1
258,5,Dead,13
258,35,Susceptible,23
258,37,Dead,2
258,62,Recovered,0
258,27,Dead,11
258,70,Recovered,1
258,32,Recovered,14
258,15,Recovered,9
258,28,Recovered,5
258,6,Susceptible,23
258,11,Susceptible,22
258,19,Recovered,9
258,54,Dead,3
258,30,Dead,14
258,80,Dead,1
258,53,Susceptible,6
258,75,Dead,8
258,86,Dead,9
258,66,Susceptible,22
258,9,Susceptible,15
258,3,Susceptible,18
258,69,Dead,0
258,45,Dead,5
258,1,Susceptible,14
258,20,Recovered,4
258,48,Susceptible,9
258,78,Recovered,9
258,68,Susceptible,8
258,83,Susceptible,6
258,44,Susceptible,21
258,10,Susceptible,14
258,47,Dead,17
258,2,Recovered,24
258,23,Dead,9
258,46,Dead,15
258,33,Susceptible,3
258,22,Recovered,23
258,81,Susceptible,19
258,16,Dead,16
258,42,Recovered,21
258,50,Recovered,9
258,12,Dead,9
258,76,Susceptible,20
258,72,Susceptible,5
258,73,Recovered,16
258,63,Susceptible,14
258,0,Susceptible,18
258,25,Dead,5
258,67,Susceptible,1
258,79,Susceptible,20
258,21,Dead,19
258,49,Dead,16
258,18,Susceptible,0
258,4,Susceptible,3
