,Susceptible,Exposed,Infected,Recovered,Dead
112,40,0,0,14,36
113,40,0,0,14,36
114,40,0,0,14,36
115,40,0,0,14,36
116,40,0,0,14,36
117,40,0,0,14,36
118,40,0,0,14,36
119,40,0,0,14,36
120,40,0,0,14,36
121,40,0,0,14,36
122,40,0,0,14,36
123,40,0,0,14,36
124,40,0,0,14,36
125,40,0,0,14,36
126,40,0,0,14,36
127,40,0,0,14,36
128,40,0,0,14,36
129,40,0,0,14,36
130,40,0,0,14,36
131,40,0,0,14,36
132,40,0,0,14,36
133,40,0,0,14,36
134,40,0,0,14,36
135,40,0,0,14,36
136,40,0,0,14,36
137,40,0,0,14,36
138,40,0,0,14,36
139,40,0,0,14,36
140,40,0,0,14,36
141,40,0,0,14,36
142,40,0,0,14,36
143,40,0,0,14,36
144,40,0,0,14,36
145,40,0,0,14,36
146,40,0,0,14,36
147,40,0,0,14,36
148,40,0,0,14,36
149,40,0,0,14,36
150,40,0,0,14,36
151,40,0,0,14,36
152,40,0,0,14,36
153,40,0,0,14,36
154,40,0,0,14,36
155,40,0,0,14,36
156,40,0,0,14,36
157,40,0,0,14,36
158,40,0,0,14,36
159,40,0,0,14,36
160,40,0,0,14,36
161,40,0,0,14,36
162,40,0,0,14,36
163,40,0,0,14,36
164,40,0,0,14,36
165,40,0,0,14,36
166,40,0,0,14,36
167,40,0,0,14,36
168,40,0,0,14,36
169,40,0,0,14,36
170,40,0,0,14,36
171,40,0,0,14,36
172,40,0,0,14,36
173,40,0,0,14,36
174,40,0,0,14,36
175,40,0,0,14,36
176,40,0,0,14,36
177,40,0,0,14,36
178,40,0,0,14,36
179,40,0,0,14,36
180,40,0,0,14,36
181,40,0,0,14,36
182,40,0,0,14,36
183,40,0,0,14,36
184,40,0,0,14,36
185,40,0,0,14,36
186,40,0,0,14,36
187,40,0,0,14,36
188,40,0,0,14,36
189,40,0,0,14,36
190,40,0,0,14,36
191,40,0,0,14,36
192,40,0,0,14,36
193,40,0,0,14,36
194,40,0,0,14,36
195,40,0,0,14,36
196,40,0,0,14,36
197,40,0,0,14,36
198,40,0,0,14,36
199,40,0,0,14,36
200,40,0,0,14,36
201,40,0,0,14,36
202,40,0,0,14,36
203,40,0,0,14,36
204,40,0,0,14,36
205,40,0,0,14,36
206,40,0,0,14,36
207,40,0,0,14,36
208,40,0,0,14,36
209,40,0,0,14,36
210,40,0,0,14,36
211,40,0,0,14,36
212,40,0,0,14,36
213,40,0,0,14,36
214,40,0,0,14,36
215,40,0,0,14,36
216,40,0,0,14,36
217,40,0,0,14,36
218,40,0,0,14,36
219,40,0,0,14,36
220,40,0,0,14,36
221,40,0,0,14,36
222,40,0,0,14,36
223,40,0,0,14,36
224,40,0,0,14,36
225,40,0,0,14,36
226,40,0,0,14,36
227,40,0,0,14,36
228,40,0,0,14,36
229,40,0,0,14,36
230,40,0,0,14,36
231,40,0,0,14,36
232,40,0,0,14,36
233,40,0,0,14,36
234,40,0,0,14,36
235,40,0,0,14,36
236,40,0,0,14,36
237,40,0,0,14,36
238,40,0,0,14,36
239,40,0,0,14,36
240,40,0,0,14,36
241,40,0,0,14,36
242,40,0,0,14,36
243,40,0,0,14,36
244,40,0,0,14,36
245,40,0,0,14,36
246,40,0,0,14,36
247,40,0,0,14,36
248,40,0,0,14,36
249,40,0,0,14,36
250,40,0,0,14,36
251,40,0,0,14,36
252,40,0,0,14,36
253,40,0,0,14,36
254,40,0,0,14,36
255,40,0,0,14,36
256,40,0,0,14,36
257,40,0,0,14,36
258,40,0,0,14,36
259,40,0,0,14,36
260,40,0,0,14,36
261,40,0,0,14,36
262,40,0,0,14,36
263,40,0,0,14,36
264,40,0,0,14,36
265,40,0,0,14,36
266,40,0,0,14,36
267,40,0,0,14,36
268,40,0,0,14,36
269,40,0,0,14,36
270,40,0,0,14,36
271,40,0,0,14,36
272,40,0,0,14,36
273,40,0,0,14,36
274,40,0,0,14,36
275,40,0,0,14,36
276,40,0,0,14,36
277,40,0,0,14,36
278,40,0,0,14,36
279,40,0,0,14,36
280,40,0,0,14,36
281,40,0,0,14,36
282,40,0,0,14,36
283,40,0,0,14,36
284,40,0,0,14,36
285,40,0,0,14,36
286,40,0,0,14,36
287,40,0,0,14,36
288,40,0,0,14,36
289,40,0,0,14,36
290,40,0,0,14,36
291,40,0,0,14,36
292,40,0,0,14,36
293,40,0,0,14,36
294,40,0,0,14,36
295,40,0,0,14,36
296,40,0,0,14,36
297,40,0,0,14,36
298,40,0,0,14,36
299,40,0,0,14,36
300,40,0,0,14,36
301,40,0,0,14,36
302,40,0,0,14,36
303,40,0,0,14,36
304,40,0,0,14,36
305,40,0,0,14,36
306,40,0,0,14,36
307,40,0,0,14,36
308,40,0,0,14,36
309,40,0,0,14,36
310,40,0,0,14,36
311,40,0,0,14,36
312,40,0,0,14,36
313,40,0,0,14,36
314,40,0,0,14,36
315,40,0,0,14,36
316,40,0,0,14,36
317,40,0,0,14,36
318,40,0,0,14,36
319,40,0,0,14,36
320,40,0,0,14,36
321,40,0,0,14,36
322,40,0,0,14,36
323,40,0,0,14,36
324,40,0,0,14,36
325,40,0,0,14,36
326,40,0,0,14,36
327,40,0,0,14,36
328,40,0,0,14,36
329,40,0,0,14,36
330,40,0,0,14,36
331,40,0,0,14,36
332,40,0,0,14,36
333,40,0,0,14,36
334,40,0,0,14,36
335,40,0,0,14,36
336,40,0,0,14,36
337,40,0,0,14,36
338,40,0,0,14,36
339,40,0,0,14,36
340,40,0,0,14,36
341,40,0,0,14,36
342,40,0,0,14,36
343,40,0,0,14,36
344,40,0,0,14,36
345,40,0,0,14,36
346,40,0,0,14,36
347,40,0,0,14,36
348,40,0,0,14,36
349,40,0,0,14,36
350,40,0,0,14,36
351,40,0,0,14,36
352,40,0,0,14,36
353,40,0,0,14,36
354,40,0,0,14,36
355,40,0,0,14,36
356,40,0,0,14,36
357,40,0,0,14,36
358,40,0,0,14,36
359,40,0,0,14,36
360,40,0,0,14,36
361,40,0,0,14,36
362,40,0,0,14,36
363,40,0,0,14,36
364,40,0,0,14,36
365,40,0,0,14,36
366,40,0,0,14,36
367,40,0,0,14,36
368,40,0,0,14,36
369,40,0,0,14,36
370,40,0,0,14,36
371,40,0,0,14,36
372,40,0,0,14,36
373,40,0,0,14,36
374,40,0,0,14,36
375,40,0,0,14,36
376,40,0,0,14,36
377,40,0,0,14,36
378,40,0,0,14,36
379,40,0,0,14,36
380,40,0,0,14,36
381,40,0,0,14,36
382,40,0,0,14,36
383,40,0,0,14,36
384,40,0,0,14,36
385,40,0,0,14,36
386,40,0,0,14,36
387,40,0,0,14,36
388,40,0,0,14,36
389,40,0,0,14,36
390,40,0,0,14,36
391,40,0,0,14,36
392,40,0,0,14,36
393,40,0,0,14,36
394,40,0,0,14,36
395,40,0,0,14,36
396,40,0,0,14,36
397,40,0,0,14,36
398,40,0,0,14,36
399,40,0,0,14,36
400,40,0,0,14,36
401,40,0,0,14,36
402,40,0,0,14,36
403,40,0,0,14,36
404,40,0,0,14,36
405,40,0,0,14,36
406,40,0,0,14,36
407,40,0,0,14,36
408,40,0,0,14,36
409,40,0,0,14,36
410,40,0,0,14,36
411,40,0,0,14,36
412,40,0,0,14,36
413,40,0,0,14,36
414,40,0,0,14,36
415,40,0,0,14,36
416,40,0,0,14,36
417,40,0,0,14,36
418,40,0,0,14,36
419,40,0,0,14,36
420,40,0,0,14,36
421,40,0,0,14,36
422,40,0,0,14,36
423,40,0,0,14,36
424,40,0,0,14,36
425,40,0,0,14,36
426,40,0,0,14,36
427,40,0,0,14,36
428,40,0,0,14,36
429,40,0,0,14,36
430,40,0,0,14,36
431,40,0,0,14,36
432,40,0,0,14,36
433,40,0,0,14,36
434,40,0,0,14,36
435,40,0,0,14,36
436,40,0,0,14,36
437,40,0,0,14,36
438,40,0,0,14,36
439,40,0,0,14,36
440,40,0,0,14,36
441,40,0,0,14,36
442,40,0,0,14,36
443,40,0,0,14,36
444,40,0,0,14,36
445,40,0,0,14,36
446,40,0,0,14,36
447,40,0,0,14,36
448,40,0,0,14,36
449,40,0,0,14,36
450,40,0,0,14,36
451,40,0,0,14,36
452,40,0,0,14,36
453,40,0,0,14,36
454,40,0,0,14,36
455,40,0,0,14,36
456,40,0,0,14,36
457,40,0,0,14,36
458,40,0,0,14,36
459,40,0,0,14,36
460,40,0,0,14,36
461,40,0,0,14,36
462,40,0,0,14,36
463,40,0,0,14,36
464,40,0,0,14,36
465,40,0,0,14,36
466,40,0,0,14,36
467,40,0,0,14,36
468,40,0,0,14,36
469,40,0,0,14,36
470,40,0,0,14,36
471,40,0,0,14,36
472,40,0,0,14,36
473,40,0,0,14,36
474,40,0,0,14,36
475,40,0,0,14,36
476,40,0,0,14,36
477,40,0,0,14,36
478,40,0,0,14,36
479,40,0,0,14,36
480,40,0,0,14,36
481,40,0,0,14,36
482,40,0,0,14,36
483,40,0,0,14,36
484,40,0,0,14,36
485,40,0,0,14,36
486,40,0,0,14,36
487,40,0,0,14,36
488,40,0,0,14,36
489,40,0,0,14,36
490,40,0,0,14,36
491,40,0,0,14,36
492,40,0,0,14,36
493,40,0,0,14,36
494,40,0,0,14,36
495,40,0,0,14,36
496,40,0,0,14,36
497,40,0,0,14,36
498,40,0,0,14,36
499,40,0,0,14,36
